timestamp,open,high,low,close,volume,symbol
2025-09-01T09:57:00-04:00,6478.25,6478.5,6478.0,6478.25,138,ES
2025-09-01T09:58:00-04:00,6478.0,6478.5,6478.0,6478.25,111,ES
2025-09-01T09:59:00-04:00,6478.5,6478.5,6478.0,6478.0,98,ES
2025-09-01T10:00:00-04:00,6478.0,6478.5,6477.5,6478.0,199,ES
2025-09-01T10:01:00-04:00,6477.75,6478.75,6477.75,6478.5,221,ES
2025-09-01T10:02:00-04:00,6478.25,6478.5,6478.25,6478.5,70,ES
2025-09-01T10:03:00-04:00,6478.25,6478.25,6477.75,6478.0,83,ES
2025-09-01T10:04:00-04:00,6477.75,6478.75,6477.75,6478.5,271,ES
2025-09-01T10:05:00-04:00,6478.25,6478.75,6477.75,6478.75,197,ES
2025-09-01T10:06:00-04:00,6478.75,6478.75,6478.0,6478.0,44,ES
2025-09-01T10:07:00-04:00,6478.0,6478.5,6478.0,6478.5,122,ES
2025-09-01T10:08:00-04:00,6478.25,6478.5,6478.25,6478.5,114,ES
2025-09-01T10:09:00-04:00,6478.5,6478.75,6478.25,6478.5,137,ES
2025-09-01T10:10:00-04:00,6478.5,6478.75,6478.0,6478.5,406,ES
2025-09-01T10:11:00-04:00,6478.25,6479.25,6478.25,6478.5,226,ES
2025-09-01T10:12:00-04:00,6478.75,6478.75,6478.0,6478.5,66,ES
2025-09-01T10:13:00-04:00,6478.5,6478.5,6478.25,6478.25,56,ES
2025-09-01T10:14:00-04:00,6478.5,6478.5,6478.0,6478.25,129,ES
2025-09-01T10:15:00-04:00,6478.25,6478.5,6478.25,6478.25,21,ES
2025-09-01T10:16:00-04:00,6478.25,6478.5,6478.0,6478.25,92,ES
2025-09-01T10:17:00-04:00,6478.25,6478.75,6478.25,6478.25,146,ES
2025-09-01T10:18:00-04:00,6478.25,6478.5,6478.0,6478.5,57,ES
2025-09-01T10:19:00-04:00,6478.5,6478.75,6478.25,6478.25,144,ES
2025-09-01T10:20:00-04:00,6478.25,6479.0,6477.5,6479.0,713,ES
2025-09-01T10:21:00-04:00,6479.0,6479.0,6478.5,6478.75,95,ES
2025-09-01T10:22:00-04:00,6478.5,6478.5,6478.25,6478.25,197,ES
2025-09-01T10:23:00-04:00,6478.5,6478.5,6478.25,6478.25,138,ES
2025-09-01T10:24:00-04:00,6478.25,6478.5,6477.75,6478.25,219,ES
2025-09-01T10:25:00-04:00,6478.25,6478.75,6478.25,6478.25,388,ES
2025-09-01T10:26:00-04:00,6478.0,6478.75,6478.0,6478.75,118,ES
2025-09-01T10:27:00-04:00,6478.75,6479.25,6478.75,6479.25,115,ES
2025-09-01T10:28:00-04:00,6479.0,6479.25,6478.75,6479.25,117,ES
2025-09-01T10:29:00-04:00,6479.0,6479.5,6479.0,6479.25,268,ES
2025-09-01T10:30:00-04:00,6479.25,6480.0,6479.25,6479.5,337,ES
2025-09-01T10:31:00-04:00,6479.75,6480.0,6479.75,6480.0,152,ES
2025-09-01T10:32:00-04:00,6479.75,6480.25,6479.75,6480.0,307,ES
2025-09-01T10:33:00-04:00,6480.0,6480.25,6480.0,6480.0,163,ES
2025-09-01T10:34:00-04:00,6480.0,6480.0,6479.0,6479.0,223,ES
2025-09-01T10:35:00-04:00,6479.25,6479.75,6478.5,6479.75,295,ES
2025-09-01T10:36:00-04:00,6479.5,6479.75,6479.5,6479.5,136,ES
2025-09-01T10:37:00-04:00,6479.5,6480.25,6479.5,6480.25,165,ES
2025-09-01T10:38:00-04:00,6480.25,6480.25,6479.75,6479.75,95,ES
2025-09-01T10:39:00-04:00,6480.0,6480.0,6480.0,6480.0,37,ES
2025-09-01T10:40:00-04:00,6479.75,6480.0,6479.5,6479.75,129,ES
2025-09-01T10:41:00-04:00,6479.75,6479.75,6479.5,6479.5,138,ES
2025-09-01T10:42:00-04:00,6479.25,6479.75,6479.0,6479.75,186,ES
2025-09-01T10:43:00-04:00,6479.5,6480.0,6479.5,6480.0,64,ES
2025-09-01T10:44:00-04:00,6479.75,6480.25,6479.75,6480.25,98,ES
2025-09-01T10:45:00-04:00,6480.25,6480.25,6479.25,6479.5,197,ES
2025-09-01T10:46:00-04:00,6479.75,6480.25,6479.5,6480.0,162,ES
2025-09-01T10:47:00-04:00,6480.0,6480.0,6479.5,6479.75,94,ES
2025-09-01T10:48:00-04:00,6479.75,6480.0,6479.25,6479.25,99,ES
2025-09-01T10:49:00-04:00,6479.25,6479.75,6479.0,6479.75,93,ES
2025-09-01T10:50:00-04:00,6480.0,6480.0,6479.5,6479.5,104,ES
2025-09-01T10:51:00-04:00,6479.75,6479.75,6479.5,6479.5,88,ES
2025-09-01T10:52:00-04:00,6479.5,6480.0,6479.5,6479.75,94,ES
2025-09-01T10:53:00-04:00,6480.0,6480.0,6479.75,6480.0,137,ES
2025-09-01T10:54:00-04:00,6480.0,6480.5,6480.0,6480.0,152,ES
2025-09-01T10:55:00-04:00,6480.25,6480.5,6480.25,6480.25,190,ES
2025-09-01T10:56:00-04:00,6480.25,6480.75,6480.25,6480.75,133,ES
2025-09-01T10:57:00-04:00,6480.75,6480.75,6480.25,6480.75,206,ES
2025-09-01T10:58:00-04:00,6480.75,6481.25,6480.5,6481.0,435,ES
2025-09-01T10:59:00-04:00,6481.0,6481.25,6481.0,6481.0,123,ES
2025-09-01T11:00:00-04:00,6480.75,6480.75,6479.25,6479.5,333,ES
2025-09-01T11:01:00-04:00,6479.75,6480.25,6479.75,6480.0,129,ES
2025-09-01T11:02:00-04:00,6479.75,6479.75,6479.5,6479.5,39,ES
2025-09-01T11:03:00-04:00,6479.5,6480.0,6479.5,6480.0,66,ES
2025-09-01T11:04:00-04:00,6480.0,6480.5,6480.0,6480.25,50,ES
2025-09-01T11:05:00-04:00,6480.25,6480.5,6480.0,6480.0,202,ES
2025-09-01T11:06:00-04:00,6480.0,6480.0,6479.75,6479.75,63,ES
2025-09-01T11:07:00-04:00,6480.0,6480.25,6479.75,6479.75,61,ES
2025-09-01T11:08:00-04:00,6479.5,6479.5,6478.75,6478.75,251,ES
2025-09-01T11:09:00-04:00,6478.75,6479.0,6478.5,6478.75,149,ES
2025-09-01T11:10:00-04:00,6478.75,6478.75,6477.5,6478.0,305,ES
2025-09-01T11:11:00-04:00,6478.0,6478.25,6478.0,6478.25,177,ES
2025-09-01T11:12:00-04:00,6478.25,6479.25,6478.25,6478.75,161,ES
2025-09-01T11:13:00-04:00,6479.0,6479.0,6478.75,6479.0,101,ES
2025-09-01T11:14:00-04:00,6479.0,6479.25,6478.5,6478.75,389,ES
2025-09-01T11:15:00-04:00,6478.75,6479.75,6478.75,6479.75,338,ES
2025-09-01T11:16:00-04:00,6479.5,6479.75,6479.25,6479.75,82,ES
2025-09-01T11:17:00-04:00,6479.5,6479.75,6479.25,6479.75,104,ES
2025-09-01T11:18:00-04:00,6479.5,6479.5,6479.25,6479.5,69,ES
2025-09-01T11:19:00-04:00,6479.25,6480.25,6479.25,6480.25,200,ES
2025-09-01T11:20:00-04:00,6480.25,6480.75,6480.0,6480.25,311,ES
2025-09-01T11:21:00-04:00,6480.25,6480.25,6480.0,6480.25,83,ES
2025-09-01T11:22:00-04:00,6480.5,6481.25,6480.5,6481.25,250,ES
2025-09-01T11:23:00-04:00,6481.0,6481.25,6481.0,6481.25,282,ES
2025-09-01T11:24:00-04:00,6481.0,6481.75,6480.75,6481.5,347,ES
2025-09-01T11:25:00-04:00,6481.75,6481.75,6481.0,6481.5,136,ES
2025-09-01T11:26:00-04:00,6481.25,6481.75,6481.25,6481.75,182,ES
2025-09-01T11:27:00-04:00,6481.75,6481.75,6481.0,6481.0,143,ES
2025-09-01T11:28:00-04:00,6481.0,6481.5,6481.0,6481.0,189,ES
2025-09-01T11:29:00-04:00,6481.0,6482.25,6481.0,6482.0,596,ES
2025-09-01T11:30:00-04:00,6481.75,6482.25,6481.75,6481.75,306,ES
2025-09-01T11:31:00-04:00,6482.0,6482.5,6481.5,6481.5,244,ES
2025-09-01T11:32:00-04:00,6481.75,6482.5,6481.75,6482.0,170,ES
2025-09-01T11:33:00-04:00,6481.75,6483.0,6481.75,6482.75,421,ES
2025-09-01T11:34:00-04:00,6482.75,6483.0,6482.5,6482.75,149,ES
2025-09-01T11:35:00-04:00,6482.75,6483.0,6482.25,6483.0,298,ES
2025-09-01T11:36:00-04:00,6483.0,6483.25,6482.75,6483.25,308,ES
2025-09-01T11:37:00-04:00,6483.25,6483.5,6483.0,6483.25,201,ES
2025-09-01T11:38:00-04:00,6483.25,6483.5,6483.0,6483.25,184,ES
2025-09-01T11:39:00-04:00,6483.5,6483.75,6483.25,6483.5,241,ES
2025-09-01T11:40:00-04:00,6483.25,6483.75,6483.25,6483.75,93,ES
2025-09-01T11:41:00-04:00,6483.75,6483.75,6483.25,6483.5,235,ES
2025-09-01T11:42:00-04:00,6483.5,6483.5,6483.25,6483.25,20,ES
2025-09-01T11:43:00-04:00,6483.5,6484.0,6483.5,6483.5,195,ES
2025-09-01T11:44:00-04:00,6483.5,6483.5,6483.0,6483.25,79,ES
2025-09-01T11:45:00-04:00,6483.5,6483.5,6483.0,6483.25,127,ES
2025-09-01T11:46:00-04:00,6483.5,6483.5,6483.0,6483.25,73,ES
2025-09-01T11:47:00-04:00,6483.25,6483.5,6483.0,6483.0,126,ES
2025-09-01T11:48:00-04:00,6483.0,6483.5,6482.75,6483.5,180,ES
2025-09-01T11:49:00-04:00,6483.5,6483.5,6483.25,6483.25,34,ES
2025-09-01T11:50:00-04:00,6483.5,6483.75,6483.5,6483.5,48,ES
2025-09-01T11:51:00-04:00,6483.5,6483.5,6483.0,6483.0,25,ES
2025-09-01T11:52:00-04:00,6483.0,6483.5,6483.0,6483.25,49,ES
2025-09-01T11:53:00-04:00,6483.25,6483.5,6483.0,6483.25,57,ES
2025-09-01T11:54:00-04:00,6483.0,6483.5,6483.0,6483.25,77,ES
2025-09-01T11:55:00-04:00,6483.25,6483.25,6482.5,6482.5,153,ES
2025-09-01T11:56:00-04:00,6482.75,6482.75,6482.25,6482.75,97,ES
2025-09-01T11:57:00-04:00,6482.5,6482.5,6482.0,6482.25,98,ES
2025-09-01T11:58:00-04:00,6482.25,6482.5,6481.75,6482.0,118,ES
2025-09-01T11:59:00-04:00,6482.0,6482.25,6482.0,6482.25,43,ES
2025-09-01T12:00:00-04:00,6482.25,6482.25,6481.75,6481.75,61,ES
2025-09-01T12:01:00-04:00,6481.75,6482.25,6481.75,6482.0,25,ES
2025-09-01T12:02:00-04:00,6481.75,6482.0,6481.75,6482.0,54,ES
2025-09-01T12:03:00-04:00,6481.75,6482.0,6481.25,6481.5,118,ES
2025-09-01T12:04:00-04:00,6481.75,6481.75,6481.5,6481.5,17,ES
2025-09-01T12:05:00-04:00,6481.75,6482.0,6481.75,6481.75,38,ES
2025-09-01T12:06:00-04:00,6481.75,6481.75,6481.0,6481.25,112,ES
2025-09-01T12:07:00-04:00,6481.25,6481.25,6480.5,6480.5,101,ES
2025-09-01T12:08:00-04:00,6480.5,6480.5,6480.25,6480.5,59,ES
2025-09-01T12:09:00-04:00,6480.25,6480.5,6480.25,6480.25,33,ES
2025-09-01T12:10:00-04:00,6480.0,6480.0,6479.75,6480.0,72,ES
2025-09-01T12:11:00-04:00,6479.75,6480.0,6479.75,6480.0,20,ES
2025-09-01T12:12:00-04:00,6480.0,6480.25,6479.75,6479.75,72,ES
2025-09-01T12:13:00-04:00,6480.0,6480.0,6479.75,6479.75,15,ES
2025-09-01T12:14:00-04:00,6480.0,6480.25,6480.0,6480.25,43,ES
2025-09-01T12:15:00-04:00,6480.0,6480.0,6479.75,6479.75,29,ES
2025-09-01T12:16:00-04:00,6479.75,6479.75,6479.5,6479.5,61,ES
2025-09-01T12:17:00-04:00,6479.5,6479.5,6479.25,6479.5,37,ES
2025-09-01T12:18:00-04:00,6479.5,6479.5,6479.25,6479.5,34,ES
2025-09-01T12:19:00-04:00,6479.5,6479.5,6478.75,6479.0,96,ES
2025-09-01T12:20:00-04:00,6479.25,6479.25,6478.75,6479.0,69,ES
2025-09-01T12:21:00-04:00,6479.25,6479.25,6479.0,6479.0,59,ES
2025-09-01T12:22:00-04:00,6479.25,6479.25,6479.0,6479.25,39,ES
2025-09-01T12:23:00-04:00,6479.25,6479.75,6479.25,6479.75,53,ES
2025-09-01T12:24:00-04:00,6479.5,6479.75,6479.5,6479.75,15,ES
2025-09-01T12:25:00-04:00,6479.75,6480.5,6479.75,6480.0,76,ES
2025-09-01T12:26:00-04:00,6480.25,6480.25,6480.25,6480.25,7,ES
2025-09-01T12:27:00-04:00,6480.5,6480.5,6480.25,6480.25,19,ES
2025-09-01T12:28:00-04:00,6480.0,6480.25,6479.75,6479.75,18,ES
2025-09-01T12:29:00-04:00,6479.75,6480.0,6479.5,6479.5,114,ES
2025-09-01T12:30:00-04:00,6479.75,6479.75,6479.0,6479.5,78,ES
2025-09-01T12:31:00-04:00,6479.5,6481.0,6479.5,6481.0,95,ES
2025-09-01T12:32:00-04:00,6481.25,6482.0,6481.25,6481.5,106,ES
2025-09-01T12:33:00-04:00,6481.75,6482.0,6481.5,6482.0,130,ES
2025-09-01T12:34:00-04:00,6481.75,6482.0,6481.0,6481.75,113,ES
2025-09-01T12:35:00-04:00,6481.5,6482.25,6481.5,6482.25,75,ES
2025-09-01T12:36:00-04:00,6482.0,6482.25,6481.75,6482.0,45,ES
2025-09-01T12:37:00-04:00,6482.0,6482.25,6482.0,6482.0,45,ES
2025-09-01T12:38:00-04:00,6482.0,6482.25,6481.75,6482.0,34,ES
2025-09-01T12:39:00-04:00,6481.75,6483.0,6481.75,6482.75,195,ES
2025-09-01T12:40:00-04:00,6483.0,6483.5,6482.75,6483.25,111,ES
2025-09-01T12:41:00-04:00,6483.0,6483.25,6483.0,6483.25,59,ES
2025-09-01T12:42:00-04:00,6483.25,6483.5,6483.0,6483.25,38,ES
2025-09-01T12:43:00-04:00,6483.5,6483.5,6483.0,6483.0,65,ES
2025-09-01T12:44:00-04:00,6483.25,6483.5,6482.75,6482.75,58,ES
2025-09-01T12:45:00-04:00,6483.0,6483.0,6482.5,6483.0,92,ES
2025-09-01T12:46:00-04:00,6483.0,6483.75,6483.0,6483.5,138,ES
2025-09-01T12:47:00-04:00,6483.25,6483.5,6483.25,6483.25,39,ES
2025-09-01T12:48:00-04:00,6483.5,6483.75,6483.0,6483.25,103,ES
2025-09-01T12:49:00-04:00,6483.5,6483.5,6483.5,6483.5,27,ES
2025-09-01T12:50:00-04:00,6483.5,6483.75,6483.25,6483.5,28,ES
2025-09-01T12:51:00-04:00,6483.5,6484.0,6483.5,6483.5,90,ES
2025-09-01T12:52:00-04:00,6483.75,6483.75,6483.5,6483.75,29,ES
2025-09-01T12:53:00-04:00,6483.75,6483.75,6483.25,6483.25,59,ES
2025-09-01T12:54:00-04:00,6483.25,6483.25,6482.75,6483.0,67,ES
2025-09-01T12:55:00-04:00,6483.0,6483.25,6482.25,6482.75,52,ES
2025-09-01T12:56:00-04:00,6482.75,6483.0,6482.5,6482.75,12,ES
2025-09-01T12:57:00-04:00,6482.75,6483.0,6482.5,6482.75,92,ES
2025-09-01T12:58:00-04:00,6482.75,6483.0,6482.0,6482.25,136,ES
2025-09-01T12:59:00-04:00,6482.0,6483.0,6481.5,6483.0,471,ES
2025-09-02T09:30:00-04:00,6398.25,6398.75,6387.5,6388.5,20224,ES
2025-09-02T09:31:00-04:00,6388.5,6389.0,6383.25,6385.25,12398,ES
2025-09-02T09:32:00-04:00,6385.25,6388.25,6383.5,6385.25,10236,ES
2025-09-02T09:33:00-04:00,6385.5,6389.25,6383.5,6388.0,8262,ES
2025-09-02T09:34:00-04:00,6388.0,6389.25,6386.25,6386.75,8234,ES
2025-09-02T09:35:00-04:00,6386.75,6394.75,6386.25,6391.0,9187,ES
2025-09-02T09:36:00-04:00,6391.0,6395.5,6390.75,6394.0,6608,ES
2025-09-02T09:37:00-04:00,6394.0,6396.25,6392.5,6396.0,5803,ES
2025-09-02T09:38:00-04:00,6395.75,6396.25,6393.0,6395.25,5645,ES
2025-09-02T09:39:00-04:00,6395.0,6396.0,6391.25,6391.25,4912,ES
2025-09-02T09:40:00-04:00,6391.25,6392.75,6388.5,6390.0,7464,ES
2025-09-02T09:41:00-04:00,6390.0,6397.25,6390.0,6396.5,5480,ES
2025-09-02T09:42:00-04:00,6396.5,6397.25,6392.0,6394.0,4453,ES
2025-09-02T09:43:00-04:00,6393.75,6394.75,6391.25,6394.5,4600,ES
2025-09-02T09:44:00-04:00,6394.25,6394.75,6392.5,6393.5,2652,ES
2025-09-02T09:45:00-04:00,6393.75,6395.75,6390.75,6393.5,5644,ES
2025-09-02T09:46:00-04:00,6393.75,6396.75,6393.5,6394.5,4405,ES
2025-09-02T09:47:00-04:00,6394.5,6394.5,6387.25,6387.75,6180,ES
2025-09-02T09:48:00-04:00,6387.75,6398.0,6387.75,6397.75,6110,ES
2025-09-02T09:49:00-04:00,6397.75,6402.0,6395.5,6401.0,5720,ES
2025-09-02T09:50:00-04:00,6400.75,6407.75,6399.25,6406.75,8060,ES
2025-09-02T09:51:00-04:00,6406.75,6412.0,6406.0,6411.0,7573,ES
2025-09-02T09:52:00-04:00,6411.0,6411.5,6407.75,6410.5,6504,ES
2025-09-02T09:53:00-04:00,6410.75,6413.25,6408.5,6408.75,6387,ES
2025-09-02T09:54:00-04:00,6409.0,6414.5,6408.5,6414.25,6319,ES
2025-09-02T09:55:00-04:00,6414.0,6416.25,6413.0,6413.25,7766,ES
2025-09-02T09:56:00-04:00,6413.5,6416.5,6413.5,6415.75,3209,ES
2025-09-02T09:57:00-04:00,6416.0,6416.0,6412.0,6412.5,4005,ES
2025-09-02T09:58:00-04:00,6412.25,6414.25,6411.0,6412.5,3474,ES
2025-09-02T09:59:00-04:00,6412.5,6414.5,6411.25,6414.5,2468,ES
2025-09-02T10:00:00-04:00,6414.0,6425.0,6411.0,6420.5,10267,ES
2025-09-02T10:01:00-04:00,6420.5,6423.0,6419.0,6419.0,7409,ES
2025-09-02T10:02:00-04:00,6419.0,6419.5,6415.0,6415.5,7328,ES
2025-09-02T10:03:00-04:00,6415.5,6419.0,6415.25,6418.0,4963,ES
2025-09-02T10:04:00-04:00,6418.0,6419.0,6414.75,6416.25,5366,ES
2025-09-02T10:05:00-04:00,6416.5,6417.5,6412.75,6414.5,5456,ES
2025-09-02T10:06:00-04:00,6414.5,6417.0,6412.0,6412.5,5294,ES
2025-09-02T10:07:00-04:00,6412.25,6416.25,6411.75,6415.5,3633,ES
2025-09-02T10:08:00-04:00,6415.5,6415.75,6412.25,6413.0,3142,ES
2025-09-02T10:09:00-04:00,6413.0,6414.5,6411.25,6412.5,2886,ES
2025-09-02T10:10:00-04:00,6412.75,6414.5,6409.5,6412.0,4936,ES
2025-09-02T10:11:00-04:00,6412.0,6416.0,6412.0,6413.5,3455,ES
2025-09-02T10:12:00-04:00,6413.25,6417.75,6412.5,6416.75,3942,ES
2025-09-02T10:13:00-04:00,6416.75,6418.25,6411.0,6411.0,3581,ES
2025-09-02T10:14:00-04:00,6411.0,6412.75,6410.25,6411.75,4013,ES
2025-09-02T10:15:00-04:00,6411.75,6413.0,6408.0,6408.5,4307,ES
2025-09-02T10:16:00-04:00,6408.5,6411.25,6407.25,6410.25,4251,ES
2025-09-02T10:17:00-04:00,6410.0,6415.75,6410.0,6415.0,3734,ES
2025-09-02T10:18:00-04:00,6414.75,6416.0,6411.75,6413.25,3162,ES
2025-09-02T10:19:00-04:00,6413.25,6415.0,6411.75,6412.0,2593,ES
2025-09-02T10:20:00-04:00,6412.0,6416.75,6411.75,6412.75,3287,ES
2025-09-02T10:21:00-04:00,6412.5,6417.5,6412.25,6415.75,3011,ES
2025-09-02T10:22:00-04:00,6415.5,6417.25,6414.25,6415.25,2479,ES
2025-09-02T10:23:00-04:00,6415.25,6416.25,6411.5,6411.75,2715,ES
2025-09-02T10:24:00-04:00,6411.75,6413.0,6406.5,6407.25,4611,ES
2025-09-02T10:25:00-04:00,6407.25,6408.75,6406.0,6406.5,5507,ES
2025-09-02T10:26:00-04:00,6406.5,6408.0,6404.5,6406.5,4759,ES
2025-09-02T10:27:00-04:00,6406.25,6408.25,6405.75,6406.5,2263,ES
2025-09-02T10:28:00-04:00,6406.5,6414.25,6406.5,6413.25,4665,ES
2025-09-02T10:29:00-04:00,6413.0,6418.0,6412.5,6417.75,4668,ES
2025-09-02T10:30:00-04:00,6417.75,6417.75,6414.0,6415.0,3885,ES
2025-09-02T10:31:00-04:00,6414.75,6416.5,6412.5,6414.0,3287,ES
2025-09-02T10:32:00-04:00,6414.0,6416.25,6412.25,6414.5,3536,ES
2025-09-02T10:33:00-04:00,6414.5,6417.75,6414.5,6417.75,2363,ES
2025-09-02T10:34:00-04:00,6417.75,6419.25,6417.25,6418.25,3566,ES
2025-09-02T10:35:00-04:00,6418.0,6418.75,6415.25,6415.5,3590,ES
2025-09-02T10:36:00-04:00,6415.5,6418.75,6414.75,6417.75,2174,ES
2025-09-02T10:37:00-04:00,6417.75,6418.5,6415.5,6415.75,2264,ES
2025-09-02T10:38:00-04:00,6415.75,6416.25,6411.75,6412.0,2770,ES
2025-09-02T10:39:00-04:00,6412.0,6414.25,6411.25,6412.75,2606,ES
2025-09-02T10:40:00-04:00,6412.75,6413.0,6410.5,6410.5,3321,ES
2025-09-02T10:41:00-04:00,6410.75,6412.75,6408.25,6408.25,3570,ES
2025-09-02T10:42:00-04:00,6408.25,6409.75,6404.75,6405.5,4000,ES
2025-09-02T10:43:00-04:00,6405.5,6405.75,6402.5,6403.25,5321,ES
2025-09-02T10:44:00-04:00,6403.25,6405.25,6403.0,6404.0,2921,ES
2025-09-02T10:45:00-04:00,6404.0,6405.75,6402.25,6403.0,4209,ES
2025-09-02T10:46:00-04:00,6403.0,6405.25,6400.75,6401.0,3988,ES
2025-09-02T10:47:00-04:00,6401.0,6401.75,6398.0,6399.75,5251,ES
2025-09-02T10:48:00-04:00,6399.5,6400.25,6396.5,6397.0,4740,ES
2025-09-02T10:49:00-04:00,6397.0,6398.75,6396.5,6397.25,4721,ES
2025-09-02T10:50:00-04:00,6397.25,6398.25,6396.0,6397.0,3985,ES
2025-09-02T10:51:00-04:00,6397.0,6398.0,6395.5,6396.25,3681,ES
2025-09-02T10:52:00-04:00,6396.25,6399.75,6396.25,6397.0,4379,ES
2025-09-02T10:53:00-04:00,6397.0,6397.75,6395.0,6397.25,3483,ES
2025-09-02T10:54:00-04:00,6397.25,6399.5,6396.5,6397.0,3585,ES
2025-09-02T10:55:00-04:00,6396.75,6397.25,6395.0,6396.5,5082,ES
2025-09-02T10:56:00-04:00,6396.25,6400.25,6396.25,6398.0,3341,ES
2025-09-02T10:57:00-04:00,6398.0,6400.5,6397.5,6399.75,2897,ES
2025-09-02T10:58:00-04:00,6399.75,6400.25,6396.5,6397.0,2894,ES
2025-09-02T10:59:00-04:00,6396.75,6400.5,6396.75,6399.25,2450,ES
2025-09-02T11:00:00-04:00,6399.5,6402.5,6399.0,6402.25,3381,ES
2025-09-02T11:01:00-04:00,6402.0,6402.25,6398.5,6398.75,2418,ES
2025-09-02T11:02:00-04:00,6398.75,6399.5,6396.5,6398.0,3045,ES
2025-09-02T11:03:00-04:00,6398.0,6400.0,6397.75,6398.5,2160,ES
2025-09-02T11:04:00-04:00,6398.5,6399.25,6395.25,6395.5,2282,ES
2025-09-02T11:05:00-04:00,6395.5,6396.0,6394.5,6394.75,3092,ES
2025-09-02T11:06:00-04:00,6394.75,6395.25,6391.75,6392.5,5487,ES
2025-09-02T11:07:00-04:00,6392.25,6393.5,6391.5,6393.5,3169,ES
2025-09-02T11:08:00-04:00,6393.5,6394.75,6393.0,6393.75,2721,ES
2025-09-02T11:09:00-04:00,6393.75,6395.25,6393.25,6394.25,2505,ES
2025-09-02T11:10:00-04:00,6394.0,6395.75,6393.75,6394.5,2631,ES
2025-09-02T11:11:00-04:00,6394.25,6398.0,6393.25,6397.25,3157,ES
2025-09-02T11:12:00-04:00,6397.0,6397.0,6394.0,6394.25,2259,ES
2025-09-02T11:13:00-04:00,6394.25,6394.5,6392.25,6393.0,1960,ES
2025-09-02T11:14:00-04:00,6393.0,6393.75,6391.75,6392.75,2641,ES
2025-09-02T11:15:00-04:00,6392.75,6393.75,6389.75,6390.25,2788,ES
2025-09-02T11:16:00-04:00,6390.25,6391.5,6389.25,6391.25,3171,ES
2025-09-02T11:17:00-04:00,6391.25,6392.25,6388.75,6389.0,3167,ES
2025-09-02T11:18:00-04:00,6389.0,6389.25,6386.5,6387.75,3616,ES
2025-09-02T11:19:00-04:00,6387.5,6389.5,6387.0,6388.25,2753,ES
2025-09-02T11:20:00-04:00,6388.25,6388.75,6386.5,6387.0,3465,ES
2025-09-02T11:21:00-04:00,6386.75,6388.75,6385.75,6386.75,2663,ES
2025-09-02T11:22:00-04:00,6386.75,6387.25,6384.25,6385.0,3929,ES
2025-09-02T11:23:00-04:00,6385.0,6387.75,6385.0,6387.25,3650,ES
2025-09-02T11:24:00-04:00,6387.25,6388.75,6387.0,6387.75,3385,ES
2025-09-02T11:25:00-04:00,6387.5,6388.5,6386.75,6387.5,3366,ES
2025-09-02T11:26:00-04:00,6387.5,6389.0,6387.25,6388.25,2923,ES
2025-09-02T11:27:00-04:00,6388.25,6390.25,6387.25,6389.5,3127,ES
2025-09-02T11:28:00-04:00,6389.5,6391.0,6388.0,6388.5,4177,ES
